nu_cm1,S_cm3_per_mol_x1e20,xfac,tdep_exp
1100.0,2.010000e-09,1.000000,0.000000e+00
1102.0,1.584000e-09,1.000000,0.000000e+00
1104.0,1.234000e-09,1.000000,0.000000e+00
1106.0,9.578000e-10,1.000000,0.000000e+00
1108.0,7.490000e-10,1.000000,0.000000e+00
1110.0,5.962000e-10,1.000000,0.000000e+00
1112.0,4.887000e-10,1.000000,0.000000e+00
1114.0,4.149000e-10,1.000000,0.000000e+00
1116.0,3.652000e-10,1.000000,0.000000e+00
1118.0,3.309000e-10,1.000000,0.000000e+00
1120.0,3.067000e-10,1.000000,0.000000e+00
1122.0,2.892000e-10,1.000000,0.000000e+00
1124.0,2.758000e-10,1.000000,0.000000e+00
1126.0,2.650000e-10,1.000000,0.000000e+00
1128.0,2.560000e-10,1.000000,0.000000e+00
1130.0,2.482000e-10,1.000000,0.000000e+00
1132.0,2.413000e-10,1.000000,0.000000e+00
1134.0,2.351000e-10,1.000000,0.000000e+00
1136.0,2.295000e-10,1.000000,0.000000e+00
1138.0,2.244000e-10,1.000000,0.000000e+00
1140.0,2.197000e-10,1.000000,0.000000e+00
1142.0,2.154000e-10,1.000000,0.000000e+00
1144.0,2.113000e-10,1.000000,0.000000e+00
1146.0,2.075000e-10,1.000000,0.000000e+00
1148.0,2.039000e-10,1.000000,0.000000e+00
1150.0,2.005000e-10,1.000000,0.000000e+00
1152.0,1.973000e-10,1.000000,0.000000e+00
1154.0,1.942000e-10,1.000000,0.000000e+00
1156.0,1.912000e-10,1.000000,0.000000e+00
1158.0,1.884000e-10,1.000000,0.000000e+00
1160.0,1.857000e-10,1.000000,0.000000e+00
1162.0,1.831000e-10,1.000000,0.000000e+00
1164.0,1.805000e-10,1.000000,0.000000e+00
1166.0,1.781000e-10,1.000000,0.000000e+00
1168.0,1.757000e-10,1.000000,0.000000e+00
1170.0,1.734000e-10,1.000000,0.000000e+00
1172.0,1.712000e-10,1.000000,0.000000e+00
1174.0,1.691000e-10,1.000000,0.000000e+00
1176.0,1.670000e-10,1.000000,0.000000e+00
1178.0,1.649000e-10,1.000000,0.000000e+00
1180.0,1.629000e-10,1.000000,0.000000e+00
1182.0,1.610000e-10,1.000000,0.000000e+00
1184.0,1.591000e-10,1.000000,0.000000e+00
1186.0,1.573000e-10,1.000000,0.000000e+00
1188.0,1.555000e-10,1.000000,0.000000e+00
1190.0,1.537000e-10,1.000000,0.000000e+00
1192.0,1.520000e-10,1.000000,0.000000e+00
1194.0,1.503000e-10,1.000000,0.000000e+00
1196.0,1.487000e-10,1.000000,0.000000e+00
1198.0,1.471000e-10,1.000000,0.000000e+00
1200.0,1.455000e-10,1.000000,0.000000e+00
1202.0,1.440000e-10,1.000000,0.000000e+00
1204.0,1.425000e-10,1.000000,0.000000e+00
1206.0,1.410000e-10,1.000000,0.000000e+00
1208.0,1.396000e-10,1.000000,0.000000e+00
1210.0,1.381000e-10,1.000000,0.000000e+00
1212.0,1.368000e-10,1.000000,0.000000e+00
1214.0,1.354000e-10,1.000000,0.000000e+00
1216.0,1.341000e-10,1.000000,0.000000e+00
1218.0,1.328000e-10,1.000000,0.000000e+00
1220.0,1.315000e-10,1.000000,0.000000e+00
1222.0,1.303000e-10,1.000000,0.000000e+00
1224.0,1.290000e-10,1.000000,0.000000e+00
1226.0,1.278000e-10,1.000000,0.000000e+00
1228.0,1.267000e-10,1.000000,0.000000e+00
1230.0,1.255000e-10,1.000000,0.000000e+00
1232.0,1.244000e-10,1.000000,0.000000e+00
1234.0,1.233000e-10,1.000000,0.000000e+00
1236.0,1.222000e-10,1.000000,0.000000e+00
1238.0,1.211000e-10,1.000000,0.000000e+00
1240.0,1.201000e-10,1.000000,0.000000e+00
1242.0,1.190000e-10,1.000000,0.000000e+00
1244.0,1.180000e-10,1.000000,0.000000e+00
1246.0,1.170000e-10,1.000000,0.000000e+00
1248.0,1.161000e-10,1.000000,0.000000e+00
1250.0,1.151000e-10,1.000000,0.000000e+00
1252.0,1.142000e-10,1.000000,0.000000e+00
1254.0,1.133000e-10,1.000000,0.000000e+00
1256.0,1.124000e-10,1.000000,0.000000e+00
1258.0,1.115000e-10,1.000000,0.000000e+00
1260.0,1.106000e-10,1.000000,0.000000e+00
1262.0,1.098000e-10,1.000000,0.000000e+00
1264.0,1.089000e-10,1.000000,0.000000e+00
1266.0,1.081000e-10,1.000000,0.000000e+00
1268.0,1.073000e-10,1.000000,0.000000e+00
1270.0,1.065000e-10,1.000000,0.000000e+00
1272.0,1.058000e-10,1.000000,0.000000e+00
1274.0,1.050000e-10,1.000000,0.000000e+00
1276.0,1.043000e-10,1.000000,0.000000e+00
1278.0,1.036000e-10,1.000000,0.000000e+00
1280.0,1.028000e-10,1.000000,0.000000e+00
1282.0,1.022000e-10,1.000000,0.000000e+00
1284.0,1.015000e-10,1.000000,0.000000e+00
1286.0,1.008000e-10,1.000000,0.000000e+00
1288.0,1.001000e-10,1.000000,0.000000e+00
1290.0,9.950000e-11,1.000000,0.000000e+00
1292.0,9.887000e-11,1.000000,0.000000e+00
1294.0,9.825000e-11,1.000000,0.000000e+00
1296.0,9.765000e-11,1.000000,0.000000e+00
1298.0,9.705000e-11,1.000000,0.000000e+00
1300.0,9.647000e-11,1.000000,0.000000e+00
1302.0,9.591000e-11,1.000000,0.000000e+00
1304.0,9.535000e-11,1.000000,0.000000e+00
1306.0,9.480000e-11,1.000000,0.000000e+00
1308.0,9.427000e-11,1.000000,0.000000e+00
1310.0,9.375000e-11,1.000000,0.000000e+00
1312.0,9.324000e-11,1.000000,0.000000e+00
1314.0,9.274000e-11,1.000000,0.000000e+00
1316.0,9.225000e-11,1.000000,0.000000e+00
1318.0,9.177000e-11,1.000000,0.000000e+00
1320.0,9.131000e-11,1.000000,0.000000e+00
1322.0,9.085000e-11,1.000000,0.000000e+00
1324.0,9.040000e-11,1.000000,0.000000e+00
1326.0,8.997000e-11,1.000000,0.000000e+00
1328.0,8.954000e-11,1.000000,0.000000e+00
1330.0,8.913000e-11,1.000000,0.000000e+00
1332.0,8.872000e-11,1.000000,0.000000e+00
1334.0,8.833000e-11,1.000000,0.000000e+00
1336.0,8.794000e-11,1.000000,0.000000e+00
1338.0,8.757000e-11,1.000000,0.000000e+00
1340.0,8.720000e-11,1.000000,0.000000e+00
1342.0,8.684000e-11,1.000000,0.000000e+00
1344.0,8.650000e-11,1.000000,0.000000e+00
1346.0,8.616000e-11,1.000000,0.000000e+00
1348.0,8.583000e-11,1.000000,0.000000e+00
1350.0,8.551000e-11,1.000000,0.000000e+00
1352.0,8.520000e-11,1.000000,0.000000e+00
1354.0,8.490000e-11,1.000000,0.000000e+00
1356.0,8.461000e-11,1.000000,0.000000e+00
1358.0,8.432000e-11,1.000000,0.000000e+00
1360.0,8.405000e-11,1.000000,0.000000e+00
1362.0,8.378000e-11,1.000000,0.000000e+00
1364.0,8.352000e-11,1.000000,0.000000e+00
1366.0,8.327000e-11,1.000000,0.000000e+00
1368.0,8.303000e-11,1.000000,0.000000e+00
1370.0,8.280000e-11,1.000000,0.000000e+00
1372.0,8.257000e-11,1.000000,0.000000e+00
1374.0,8.236000e-11,1.000000,0.000000e+00
1376.0,8.215000e-11,1.000000,0.000000e+00
1378.0,8.195000e-11,1.000000,0.000000e+00
1380.0,8.176000e-11,1.000000,0.000000e+00
1382.0,8.158000e-11,1.000000,0.000000e+00
1384.0,8.140000e-11,1.000000,0.000000e+00
1386.0,8.123000e-11,1.000000,0.000000e+00
1388.0,8.107000e-11,1.000000,0.000000e+00
1390.0,8.092000e-11,1.000000,0.000000e+00
1392.0,8.078000e-11,1.000000,0.000000e+00
1394.0,8.064000e-11,1.000000,0.000000e+00
1396.0,8.051000e-11,1.000000,0.000000e+00
1398.0,8.039000e-11,1.000000,0.000000e+00
1400.0,8.028000e-11,1.000000,0.000000e+00
1402.0,8.018000e-11,1.000000,0.000000e+00
1404.0,8.008000e-11,1.000000,0.000000e+00
1406.0,7.999000e-11,1.000000,0.000000e+00
1408.0,7.991000e-11,1.000000,0.000000e+00
1410.0,7.983000e-11,1.000000,0.000000e+00
1412.0,7.976000e-11,1.000000,0.000000e+00
1414.0,7.971000e-11,1.000000,0.000000e+00
1416.0,7.965000e-11,1.000000,0.000000e+00
1418.0,7.961000e-11,1.000000,0.000000e+00
1420.0,7.957000e-11,1.000000,0.000000e+00
1422.0,7.954000e-11,1.000000,0.000000e+00
1424.0,7.952000e-11,1.000000,0.000000e+00
1426.0,7.951000e-11,1.000000,0.000000e+00
1428.0,7.950000e-11,1.000000,0.000000e+00
1430.0,7.950000e-11,1.000000,0.000000e+00
1432.0,7.951000e-11,1.000000,0.000000e+00
1434.0,7.952000e-11,1.000000,0.000000e+00
1436.0,7.955000e-11,1.000000,0.000000e+00
1438.0,7.958000e-11,1.000000,0.000000e+00
1440.0,7.961000e-11,1.000000,0.000000e+00
1442.0,7.966000e-11,1.000000,0.000000e+00
1444.0,7.971000e-11,1.000000,0.000000e+00
1446.0,7.977000e-11,1.000000,0.000000e+00
1448.0,7.984000e-11,1.000000,0.000000e+00
1450.0,7.991000e-11,1.000000,0.000000e+00
1452.0,8.000000e-11,1.000000,0.000000e+00
1454.0,8.009000e-11,1.000000,0.000000e+00
1456.0,8.018000e-11,1.000000,0.000000e+00
1458.0,8.029000e-11,1.000000,0.000000e+00
1460.0,8.040000e-11,1.000000,0.000000e+00
1462.0,8.052000e-11,1.000000,0.000000e+00
1464.0,8.065000e-11,1.000000,0.000000e+00
1466.0,8.079000e-11,1.000000,0.000000e+00
1468.0,8.093000e-11,1.000000,0.000000e+00
1470.0,8.108000e-11,1.000000,0.000000e+00
1472.0,8.124000e-11,1.000000,0.000000e+00
1474.0,8.141000e-11,1.000000,0.000000e+00
1476.0,8.158000e-11,1.000000,0.000000e+00
1478.0,8.176000e-11,1.000000,0.000000e+00
1480.0,8.195000e-11,1.000000,0.000000e+00
1482.0,8.215000e-11,1.000000,0.000000e+00
1484.0,8.235000e-11,1.000000,0.000000e+00
1486.0,8.257000e-11,1.000000,0.000000e+00
1488.0,8.279000e-11,1.000000,0.000000e+00
1490.0,8.302000e-11,1.000000,0.000000e+00
1492.0,8.326000e-11,1.000000,0.000000e+00
1494.0,8.350000e-11,1.000000,0.000000e+00
1496.0,8.376000e-11,1.000000,0.000000e+00
1498.0,8.402000e-11,1.000000,0.000000e+00
1500.0,8.429000e-11,1.000000,0.000000e+00
1502.0,8.457000e-11,1.000000,0.000000e+00
1504.0,8.486000e-11,1.000000,0.000000e+00
1506.0,8.515000e-11,1.000000,0.000000e+00
1508.0,8.546000e-11,1.000000,0.000000e+00
1510.0,8.577000e-11,1.000000,0.000000e+00
1512.0,8.609000e-11,1.000000,0.000000e+00
1514.0,8.642000e-11,1.000000,0.000000e+00
1516.0,8.676000e-11,1.000000,0.000000e+00
1518.0,8.711000e-11,1.000000,0.000000e+00
1520.0,8.747000e-11,1.000000,0.000000e+00
1522.0,8.783000e-11,1.000000,0.000000e+00
1524.0,8.821000e-11,1.000000,0.000000e+00
1526.0,8.859000e-11,1.000000,0.000000e+00
1528.0,8.898000e-11,1.000000,0.000000e+00
1530.0,8.939000e-11,1.000000,0.000000e+00
1532.0,8.980000e-11,1.000000,0.000000e+00
1534.0,9.022000e-11,1.000000,0.000000e+00
1536.0,9.065000e-11,1.000000,0.000000e+00
1538.0,9.109000e-11,1.000000,0.000000e+00
1540.0,9.155000e-11,1.000000,0.000000e+00
1542.0,9.201000e-11,1.000000,0.000000e+00
1544.0,9.248000e-11,1.000000,0.000000e+00
1546.0,9.296000e-11,1.000000,0.000000e+00
1548.0,9.345000e-11,1.000000,0.000000e+00
1550.0,9.395000e-11,1.000000,0.000000e+00
1552.0,9.446000e-11,1.000000,0.000000e+00
1554.0,9.499000e-11,1.000000,0.000000e+00
1556.0,9.552000e-11,1.000000,0.000000e+00
1558.0,9.606000e-11,1.000000,0.000000e+00
1560.0,9.662000e-11,1.000000,0.000000e+00
1562.0,9.719000e-11,1.000000,0.000000e+00
1564.0,9.776000e-11,1.000000,0.000000e+00
1566.0,9.835000e-11,1.000000,0.000000e+00
1568.0,9.895000e-11,1.000000,0.000000e+00
1570.0,9.956000e-11,1.000000,0.000000e+00
1572.0,1.002000e-10,1.000000,0.000000e+00
1574.0,1.008000e-10,1.000000,0.000000e+00
1576.0,1.015000e-10,1.000000,0.000000e+00
1578.0,1.021000e-10,1.000000,0.000000e+00
1580.0,1.028000e-10,1.000000,0.000000e+00
1582.0,1.035000e-10,1.000000,0.000000e+00
1584.0,1.042000e-10,1.000000,0.000000e+00
1586.0,1.049000e-10,1.000000,0.000000e+00
1588.0,1.056000e-10,1.000000,0.000000e+00
1590.0,1.063000e-10,1.000000,0.000000e+00
1592.0,1.071000e-10,1.000000,0.000000e+00
1594.0,1.079000e-10,1.000000,0.000000e+00
1596.0,1.086000e-10,1.000000,0.000000e+00
1598.0,1.094000e-10,1.000000,0.000000e+00
1600.0,1.102000e-10,1.000000,0.000000e+00
1602.0,1.111000e-10,1.000000,0.000000e+00
1604.0,1.119000e-10,1.000000,0.000000e+00
1606.0,1.127000e-10,1.000000,0.000000e+00
1608.0,1.136000e-10,1.000000,0.000000e+00
1610.0,1.145000e-10,1.000000,0.000000e+00
1612.0,1.154000e-10,1.000000,0.000000e+00
1614.0,1.163000e-10,1.000000,0.000000e+00
1616.0,1.172000e-10,1.000000,0.000000e+00
1618.0,1.181000e-10,1.000000,0.000000e+00
1620.0,1.191000e-10,1.000000,0.000000e+00
1622.0,1.201000e-10,1.000000,0.000000e+00
1624.0,1.211000e-10,1.000000,0.000000e+00
1626.0,1.221000e-10,1.000000,0.000000e+00
1628.0,1.231000e-10,1.000000,0.000000e+00
1630.0,1.241000e-10,1.000000,0.000000e+00
1632.0,1.252000e-10,1.000000,0.000000e+00
1634.0,1.263000e-10,1.000000,0.000000e+00
1636.0,1.274000e-10,1.000000,0.000000e+00
1638.0,1.285000e-10,1.000000,0.000000e+00
1640.0,1.296000e-10,1.000000,0.000000e+00
1642.0,1.308000e-10,1.000000,0.000000e+00
1644.0,1.319000e-10,1.000000,0.000000e+00
1646.0,1.331000e-10,1.000000,0.000000e+00
1648.0,1.344000e-10,1.000000,0.000000e+00
1650.0,1.356000e-10,1.000000,0.000000e+00
1652.0,1.368000e-10,1.000000,0.000000e+00
1654.0,1.381000e-10,1.000000,0.000000e+00
1656.0,1.394000e-10,1.000000,0.000000e+00
1658.0,1.407000e-10,1.000000,0.000000e+00
1660.0,1.421000e-10,1.000000,0.000000e+00
1662.0,1.435000e-10,1.000000,0.000000e+00
1664.0,1.448000e-10,1.000000,0.000000e+00
1666.0,1.463000e-10,1.000000,0.000000e+00
1668.0,1.477000e-10,1.000000,0.000000e+00
1670.0,1.492000e-10,1.000000,0.000000e+00
1672.0,1.506000e-10,1.000000,0.000000e+00
1674.0,1.522000e-10,1.000000,0.000000e+00
1676.0,1.537000e-10,1.000000,0.000000e+00
1678.0,1.553000e-10,1.000000,0.000000e+00
1680.0,1.568000e-10,1.000000,0.000000e+00
1682.0,1.585000e-10,1.000000,0.000000e+00
1684.0,1.601000e-10,1.000000,0.000000e+00
1686.0,1.618000e-10,1.000000,0.000000e+00
1688.0,1.635000e-10,1.000000,0.000000e+00
1690.0,1.652000e-10,1.000000,0.000000e+00
1692.0,1.670000e-10,1.000000,0.000000e+00
1694.0,1.688000e-10,1.000000,0.000000e+00
1696.0,1.706000e-10,1.000000,0.000000e+00
1698.0,1.725000e-10,1.000000,0.000000e+00
1700.0,1.744000e-10,1.000000,0.000000e+00
1702.0,1.763000e-10,1.000000,0.000000e+00
1704.0,1.782000e-10,1.000000,0.000000e+00
1706.0,1.802000e-10,1.000000,0.000000e+00
1708.0,1.823000e-10,1.000000,0.000000e+00
1710.0,1.843000e-10,1.000000,0.000000e+00
1712.0,1.864000e-10,1.000000,0.000000e+00
1714.0,1.886000e-10,1.000000,0.000000e+00
1716.0,1.907000e-10,1.000000,0.000000e+00
1718.0,1.929000e-10,1.000000,0.000000e+00
1720.0,1.952000e-10,1.000000,0.000000e+00
1722.0,1.975000e-10,1.000000,0.000000e+00
1724.0,1.998000e-10,1.000000,0.000000e+00
1726.0,2.022000e-10,1.000000,0.000000e+00
1728.0,2.046000e-10,1.000000,0.000000e+00
1730.0,2.071000e-10,1.000000,0.000000e+00
1732.0,2.096000e-10,1.000000,0.000000e+00
1734.0,2.122000e-10,1.000000,0.000000e+00
1736.0,2.148000e-10,1.000000,0.000000e+00
1738.0,2.174000e-10,1.000000,0.000000e+00
1740.0,2.202000e-10,1.000000,0.000000e+00
1742.0,2.229000e-10,1.000000,0.000000e+00
1744.0,2.257000e-10,1.000000,0.000000e+00
1746.0,2.286000e-10,1.000000,0.000000e+00
1748.0,2.315000e-10,1.000000,0.000000e+00
1750.0,2.345000e-10,1.000000,0.000000e+00
1752.0,2.375000e-10,1.000000,0.000000e+00
1754.0,2.406000e-10,1.000000,0.000000e+00
1756.0,2.438000e-10,1.000000,0.000000e+00
1758.0,2.470000e-10,1.000000,0.000000e+00
1760.0,2.503000e-10,1.000000,0.000000e+00
1762.0,2.536000e-10,1.000000,0.000000e+00
1764.0,2.570000e-10,1.000000,0.000000e+00
1766.0,2.605000e-10,1.000000,0.000000e+00
1768.0,2.641000e-10,1.000000,0.000000e+00
1770.0,2.677000e-10,1.000000,0.000000e+00
1772.0,2.714000e-10,1.000000,0.000000e+00
1774.0,2.752000e-10,1.000000,0.000000e+00
1776.0,2.791000e-10,1.000000,0.000000e+00
1778.0,2.831000e-10,1.000000,0.000000e+00
1780.0,2.871000e-10,1.000000,0.000000e+00
1782.0,2.913000e-10,1.000000,0.000000e+00
1784.0,2.955000e-10,1.000000,0.000000e+00
1786.0,2.999000e-10,1.000000,0.000000e+00
1788.0,3.043000e-10,1.000000,0.000000e+00
1790.0,3.089000e-10,1.000000,0.000000e+00
1792.0,3.136000e-10,1.000000,0.000000e+00
1794.0,3.184000e-10,1.000000,0.000000e+00
1796.0,3.234000e-10,1.000000,0.000000e+00
1798.0,3.285000e-10,1.000000,0.000000e+00
1800.0,3.337000e-10,1.000000,0.000000e+00
1802.0,3.391000e-10,1.000000,0.000000e+00
1804.0,3.447000e-10,1.000000,0.000000e+00
1806.0,3.505000e-10,1.000000,0.000000e+00
1808.0,3.564000e-10,1.000000,0.000000e+00
1810.0,3.626000e-10,1.000000,0.000000e+00
1812.0,3.689000e-10,1.000000,0.000000e+00
1814.0,3.754000e-10,1.000000,0.000000e+00
1816.0,3.822000e-10,1.000000,0.000000e+00
1818.0,3.892000e-10,1.000000,0.000000e+00
1820.0,3.965000e-10,1.000000,0.000000e+00
1822.0,4.041000e-10,1.000000,0.000000e+00
1824.0,4.120000e-10,1.000000,0.000000e+00
1826.0,4.203000e-10,1.000000,0.000000e+00
1828.0,4.290000e-10,1.000000,0.000000e+00
1830.0,4.381000e-10,1.000000,0.000000e+00
1832.0,4.478000e-10,1.000000,0.000000e+00
1834.0,4.581000e-10,1.000000,0.000000e+00
1836.0,4.691000e-10,1.000000,0.000000e+00
1838.0,4.807000e-10,1.000000,0.000000e+00
1840.0,4.931000e-10,1.000000,0.000000e+00
1842.0,5.062000e-10,1.000000,0.000000e+00
1844.0,5.200000e-10,1.000000,0.000000e+00
1846.0,5.346000e-10,1.000000,0.000000e+00
1848.0,5.499000e-10,1.000000,0.000000e+00
1850.0,5.659000e-10,1.000000,0.000000e+00
1852.0,5.826000e-10,1.000000,0.000000e+00
1854.0,6.002000e-10,1.000000,0.000000e+00
1856.0,6.189000e-10,1.000000,0.000000e+00
1858.0,6.392000e-10,1.000000,0.000000e+00
1860.0,6.606000e-10,1.000000,0.000000e+00
1862.0,6.834000e-10,1.000000,0.000000e+00
1864.0,7.080000e-10,1.000000,0.000000e+00
1866.0,7.348000e-10,1.000000,0.000000e+00
1868.0,7.643000e-10,1.000000,0.000000e+00
1870.0,7.974000e-10,1.000000,0.000000e+00
1872.0,8.351000e-10,1.000000,0.000000e+00
1874.0,8.791000e-10,1.000000,0.000000e+00
1876.0,9.301000e-10,1.000000,0.000000e+00
1878.0,9.894000e-10,1.000000,0.000000e+00
1880.0,1.059000e-09,1.000000,0.000000e+00
1882.0,1.140000e-09,1.000000,0.000000e+00
1884.0,1.235000e-09,1.000000,0.000000e+00
1886.0,1.346000e-09,1.000000,0.000000e+00
1888.0,1.472000e-09,1.000000,0.000000e+00
1890.0,1.616000e-09,1.000000,0.000000e+00
1892.0,1.777000e-09,1.000000,0.000000e+00
1894.0,1.954000e-09,1.000000,0.000000e+00
1896.0,2.147000e-09,1.000000,0.000000e+00
1898.0,2.347000e-09,1.000000,0.000000e+00
1900.0,2.549000e-09,1.000000,0.000000e+00
1902.0,2.747000e-09,1.000000,0.000000e+00
1904.0,2.941000e-09,1.000000,0.000000e+00
1906.0,3.126000e-09,1.000000,0.000000e+00
1908.0,3.309000e-09,1.000000,0.000000e+00
1910.0,3.589000e-09,1.000000,0.000000e+00
1912.0,3.848000e-09,1.000000,0.000000e+00
1914.0,4.066000e-09,1.000000,0.000000e+00
1916.0,4.238000e-09,1.000000,0.000000e+00
1918.0,4.365000e-09,1.000000,0.000000e+00
1920.0,4.445000e-09,1.000000,0.000000e+00
1922.0,4.481000e-09,1.000000,0.000000e+00
1924.0,4.474000e-09,1.000000,0.000000e+00
1926.0,4.426000e-09,1.000000,0.000000e+00
1928.0,4.341000e-09,1.000000,0.000000e+00
1930.0,4.223000e-09,1.000000,0.000000e+00
1932.0,4.076000e-09,1.000000,0.000000e+00
1934.0,3.905000e-09,1.000000,0.000000e+00
1936.0,3.717000e-09,1.000000,0.000000e+00
1938.0,3.516000e-09,1.000000,0.000000e+00
1940.0,3.308000e-09,1.000000,0.000000e+00
1942.0,3.100000e-09,1.000000,0.000000e+00
1944.0,2.897000e-09,1.000000,0.000000e+00
1946.0,2.701000e-09,1.000000,0.000000e+00
1948.0,2.514000e-09,1.000000,0.000000e+00
1950.0,2.332000e-09,1.000000,0.000000e+00
1952.0,2.156000e-09,1.000000,0.000000e+00
1954.0,1.985000e-09,1.000000,0.000000e+00
1956.0,1.819000e-09,1.000000,0.000000e+00
1958.0,1.659000e-09,1.000000,0.000000e+00
1960.0,1.635000e-09,1.000000,0.000000e+00
1962.0,1.630000e-09,1.000000,0.000000e+00
1964.0,1.634000e-09,1.000000,0.000000e+00
1966.0,1.642000e-09,1.000000,0.000000e+00
1968.0,1.654000e-09,1.000000,0.000000e+00
1970.0,1.668000e-09,1.000000,0.000000e+00
1972.0,1.685000e-09,1.000000,0.000000e+00
1974.0,1.705000e-09,1.000000,0.000000e+00
1976.0,1.728000e-09,1.000000,0.000000e+00
1978.0,1.754000e-09,1.000000,0.000000e+00
1980.0,1.785000e-09,1.000000,0.000000e+00
1982.0,1.819000e-09,1.000000,0.000000e+00
1984.0,1.859000e-09,1.000000,0.000000e+00
1986.0,1.903000e-09,1.000000,0.000000e+00
1988.0,1.952000e-09,1.000000,0.000000e+00
1990.0,2.007000e-09,1.000000,0.000000e+00
1992.0,2.068000e-09,1.000000,0.000000e+00
1994.0,2.134000e-09,1.000000,0.000000e+00
1996.0,2.207000e-09,1.000000,0.000000e+00
1998.0,2.287000e-09,1.000000,0.000000e+00
2000.0,2.374000e-09,1.000000,0.000000e+00
2002.0,2.469000e-09,0.999800,0.000000e+00
2004.0,2.573000e-09,0.999700,0.000000e+00
2006.0,2.686000e-09,0.999600,0.000000e+00
2008.0,2.810000e-09,0.999500,0.000000e+00
2010.0,2.947000e-09,0.999400,0.000000e+00
2012.0,3.098000e-09,0.999200,0.000000e+00
2014.0,3.285000e-09,0.999100,0.000000e+00
2016.0,3.494000e-09,0.999100,0.000000e+00
2018.0,3.729000e-09,0.999000,0.000000e+00
2020.0,3.999000e-09,0.999000,0.000000e+00
2022.0,4.311000e-09,0.998900,0.000000e+00
2024.0,4.677000e-09,0.998800,0.000000e+00
2026.0,5.110000e-09,0.998800,0.000000e+00
2028.0,5.628000e-09,0.998700,0.000000e+00
2030.0,6.239000e-09,0.998600,0.000000e+00
2032.0,6.963000e-09,0.998500,0.000000e+00
2034.0,7.806000e-09,0.998400,0.000000e+00
2036.0,8.772000e-09,0.998300,0.000000e+00
2038.0,9.860000e-09,0.998200,0.000000e+00
2040.0,1.106000e-08,0.998100,0.000000e+00
2042.0,1.236000e-08,0.998000,0.000000e+00
2044.0,1.375000e-08,0.997900,0.000000e+00
2046.0,1.519000e-08,0.997800,0.000000e+00
2048.0,1.666000e-08,0.997600,0.000000e+00
2050.0,1.817000e-08,0.997500,0.000000e+00
2052.0,1.962000e-08,0.997300,0.000000e+00
2054.0,2.240000e-08,0.997200,0.000000e+00
2056.0,2.516000e-08,0.997000,0.000000e+00
2058.0,2.762000e-08,0.996900,0.000000e+00
2060.0,2.977000e-08,0.996700,0.000000e+00
2062.0,3.157000e-08,0.996500,0.000000e+00
2064.0,3.303000e-08,0.996300,0.000000e+00
2066.0,3.411000e-08,0.996100,0.000000e+00
2068.0,3.479000e-08,0.995800,0.000000e+00
2070.0,3.524000e-08,0.995600,0.000000e+00
2072.0,3.533000e-08,0.995400,0.000000e+00
2074.0,3.506000e-08,0.995100,0.000000e+00
2076.0,3.445000e-08,0.994800,0.000000e+00
2078.0,3.353000e-08,0.994600,0.000000e+00
2080.0,3.236000e-08,0.994300,0.000000e+00
2082.0,3.096000e-08,0.994000,0.000000e+00
2084.0,2.939000e-08,0.993600,0.000000e+00
2086.0,2.769000e-08,0.993300,0.000000e+00
2088.0,2.589000e-08,0.992900,0.000000e+00
2090.0,2.404000e-08,0.992600,0.000000e+00
2092.0,2.215000e-08,0.992200,0.000000e+00
2094.0,2.024000e-08,0.991800,0.000000e+00
2096.0,1.832000e-08,0.991300,0.000000e+00
2098.0,1.640000e-08,0.990900,0.000000e+00
2100.0,1.449000e-08,0.990400,0.000000e+00
2102.0,1.261000e-08,0.989900,0.000000e+00
2104.0,1.203000e-08,0.989400,0.000000e+00
2106.0,1.188000e-08,0.988900,0.000000e+00
2108.0,1.185000e-08,0.988400,0.000000e+00
2110.0,1.188000e-08,0.987800,0.000000e+00
2112.0,1.195000e-08,0.987200,0.000000e+00
2114.0,1.205000e-08,0.986600,0.000000e+00
2116.0,1.216000e-08,0.985900,0.000000e+00
2118.0,1.228000e-08,0.985300,0.000000e+00
2120.0,1.250000e-08,0.984600,0.000000e+00
2122.0,1.278000e-08,0.983800,0.000000e+00
2124.0,1.307000e-08,0.983100,0.000000e+00
2126.0,1.337000e-08,0.982300,0.000000e+00
2128.0,1.369000e-08,0.981500,0.000000e+00
2130.0,1.402000e-08,0.980600,0.000000e+00
2132.0,1.436000e-08,0.979800,0.000000e+00
2134.0,1.474000e-08,0.978900,0.000000e+00
2136.0,1.513000e-08,0.977900,0.000000e+00
2138.0,1.556000e-08,0.977000,0.000000e+00
2140.0,1.601000e-08,0.975900,0.000000e+00
2142.0,1.651000e-08,0.974900,0.000000e+00
2144.0,1.703000e-08,0.973800,0.000000e+00
2146.0,1.760000e-08,0.972700,0.000000e+00
2148.0,1.821000e-08,0.971600,0.000000e+00
2150.0,1.886000e-08,0.970400,0.000000e+00
2152.0,1.957000e-08,0.969100,0.000000e+00
2154.0,2.032000e-08,0.967900,0.000000e+00
2156.0,2.119000e-08,0.966600,0.000000e+00
2158.0,2.213000e-08,0.965200,0.000000e+00
2160.0,2.313000e-08,0.963800,0.000000e+00
2162.0,2.420000e-08,0.962400,0.000000e+00
